scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,99.5207375679064,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,100.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,99.52075634312278,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.47926243209360636,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.47924365687721177,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,99.51104856143813,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,99.59508881922675,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,99.51945050209588,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.4889514385618734,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.4049111807732497,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.48054949790412516,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.45811843050205,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.47749983671869,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.46199349691169,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.5418815694979434,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.522500163281301,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.538006503088314,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.37558783571951,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.28204057123463,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.32879771216652,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.6244121642804891,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.7179594287653709,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.6712022878334791,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.38710308404512,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.45298977825675,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.43979419945416,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6128969159548804,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5470102217432481,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5602058005458416,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,99.48144140815707,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,96.21212121212122,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,99.44762924561564,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.5185585918429282,0.0,
SubprefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,3.787878787878788,0.0,
SubprefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.5523707543843612,0.0,
