scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.5,1,0.5617096875326575,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,1,0.5745700518418888,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.35011919924236,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.18497750537915,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.3170451429243,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.64988080075765,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.8150224946208515,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6829548570756996,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,99.35011919924236,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,99.18497750537915,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,99.3170451429243,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.64988080075765,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.8150224946208515,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.6829548570756996,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.40359164500508,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,95.95959595959596,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.36797294297392,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.59640835499492,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,4.040404040404041,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.6320270570260776,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,23.025057067834855,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,21.085858585858585,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,23.00500137113308,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,76.48277409054323,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,75.37878787878788,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,76.47135637707466,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.99,1,0.49216884162191404,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,1,3.5353535353535355,0.0,
AccidentalRouteLeak,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,1,0.5236422517922668,0.0,
