scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,54.58498746343502,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,66.66666666666667,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,54.58546076600635,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,44.92660885917259,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,33.333333333333336,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,44.92615468992805,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.4884036773923945,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.48838454406560544,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,56.381759354642135,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,55.98223615464995,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,56.34181694720485,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,43.06690074430887,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,43.456112852664575,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,43.10581229841079,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5513399010489967,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5616509926854755,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5523707543843612,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,25.19757037424074,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,24.53483058040086,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,24.667336998393814,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,74.14277316961662,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,74.80087484494352,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,74.66929575993419,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6596564561426426,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6642945746556114,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6633672416719989,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,34.80248719824433,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,35.75176879095632,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,35.27729534206506,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,64.72985682934475,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,63.7417434665692,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,64.23562595489625,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.4676559724109102,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.5064877424744798,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.48707870303869205,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,98.02913033539075,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,97.93310295364152,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,98.00989827498401,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,1.4842754972077985,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,1.3431570711351632,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,1.4560127450084226,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.4865941674014565,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.7237399752233161,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5340889800075739,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,52.63699579083484,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,52.14646464646464,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,52.63192258974392,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,46.857640492432736,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,44.44444444444444,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,46.83268258922159,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGPSecFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.5053637167324211,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,3.409090909090909,0.0,
SuperprefixPrefixHijack,BGPSecFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.5353948210344872,0.0,
