scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.667411459164575,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,0.1,0,1.044932079414838,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.7051541545332272,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.42221061565581,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.15093723466788,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,99.36797294297392,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.5777893843441927,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.8490627653321141,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6320270570260776,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.430853980106,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.10910230954123,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,99.27003486595542,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.569146019894003,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.8908976904587731,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.7299651340445814,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.48401423859443,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.36754254417421,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,99.46068765588477,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5159857614055713,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6324574558257808,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5393123441152274,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,99.35345111958516,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,96.33838383838383,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,99.32226850703195,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,0.0,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.6465488804148469,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,3.6616161616161618,0.0,
NonRoutedSuperprefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.677731492968046,0.0,
