scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,46.309066926250956,33.0157012568076,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,44.57942280582952,32.24467913970191,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,56.5227993172397,31.59232987055015,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,53.001692022134286,32.992456802848714,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,54.761624938827566,32.22344787289244,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.628642093267446,0.06509049928089151,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.689241051614756,0.07534375519451861,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.6589522553429107,0.06637784414408406,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,5.409219629852529,9.50889567979486,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,7.019128966054701,11.335032425930752,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,5.731647181653058,9.843117562969242,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,93.97262382958473,9.503433557368302,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,92.2018647714677,11.317813540132258,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,93.61798180403804,9.835739833363272,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6181565405627324,0.07360534621097761,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.7790062624776063,0.07564857415317378,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6503710143089085,0.0722720216119179,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,96.16402116402116,0.27862639478046153,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.40026150985814,0.07038230870932403,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.3667914677591,0.07213594663678644,
SubprefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,3.8359788359788363,0.2786263947804625,
SubprefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.5997384901418574,0.07038230870932397,
SubprefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.633208532240904,0.07213594663678809,
