scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
NonRoutedPrefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,99.35513800171134,0.059839973834390256,
NonRoutedPrefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,98.41269841269842,5.222222222222221,
NonRoutedPrefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,99.35510108142292,0.05989317546547398,
NonRoutedPrefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
NonRoutedPrefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
NonRoutedPrefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,0.0,0.0,
NonRoutedPrefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.6448619982886594,0.059839973834392206,
NonRoutedPrefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,1.5873015873015874,5.222222222222223,
NonRoutedPrefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.644898918577081,0.05989317546547393,
NonRoutedPrefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,95.96906969337073,11.06517367710043,
NonRoutedPrefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,95.598223615465,11.030405292501625,
NonRoutedPrefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,95.93199428663459,11.060962011925739,
NonRoutedPrefixHijack,ASPAFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
NonRoutedPrefixHijack,ASPAFull,BGP,ASPAFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
NonRoutedPrefixHijack,ASPAFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,0.0,0.0,
