scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,54.23457306031481,20.989106684763907,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,20.634920634920636,19.258603977456257,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,54.23325678617599,20.988747722530775,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,45.175412413189264,20.985055397035104,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,77.77777777777779,19.045008418979823,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,0,45.17668961837729,20.98466952909513,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.5900145264959306,0.0533271403761933,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,1.5873015873015874,5.222222222222223,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,0,0.5900535954467189,0.05343591787145228,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,36.35071021284622,23.887324735346137,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,27.18813753296512,21.128728538250456,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,35.434680277261144,23.564121015309684,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,63.05262670626918,23.90194152541314,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,72.22533213912524,21.146030307533312,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,63.96966966574823,23.579723370392962,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5966630808846034,0.05279319740087572,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5865303279096383,0.08989169651062116,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.5956500569906333,0.05487388537015475,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,30.69550794790724,17.391133516557844,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,19.57105224690621,12.838452916433345,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,28.471314092698545,16.412775730980826,
SuperprefixPrefixHijack,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,68.71675418225004,17.385216570764868,
SuperprefixPrefixHijack,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,79.89058597771287,12.841562585963372,
SuperprefixPrefixHijack,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,70.95082016143927,16.40792135526264,
