scenario_cls,AdoptingPolicyCls,BasePolicyCls,PolicyCls,outcome_type,as_group,outcome,percent_adopt,propagation_round,value,yerr,scenario_config_label
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,1,85.71428571428571,22.15601247717849,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,SpecialPercentAdoptions.ONLY_ONE,1,89.67570992669258,12.34616778218877,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1,0.6107844307802519,0.05808951912876164,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1,1.5873015873015874,5.222222222222223,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,SpecialPercentAdoptions.ONLY_ONE,1,0.610822686065246,0.058126391161432464,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,99.3305158344405,0.07007651548827178,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,99.37739463601532,0.08378696461302237,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,0,99.335202551489,0.06814740981867941,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.669484165559496,0.07007651548827193,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.6226053639846744,0.08378696461302179,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,0,0.6647974485109992,0.06814740981867892,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,1,8.173786758584287,16.709005716138943,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,1,8.207692690451312,16.730413704434067,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.1,1,8.177176510531607,16.711106308309652,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,1,91.17427798999988,16.700096418395578,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,1,91.19022739712395,16.714596501856537,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.1,1,91.17587253499188,16.701501445902554,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.1,1,0.6519352514158312,0.06703192397475055,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.1,1,0.60207991242474,0.08302635596688401,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.1,1,0.6469509544765163,0.06528511400136013,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,99.34091283572252,0.06989810466425725,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,99.40658910027338,0.06979070212296694,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,0,99.35404397202018,0.06771489403792218,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6590871642774757,0.06989810466425708,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.5934108997266204,0.06979070212296803,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.2,0,0.6459560279798204,0.0677148940379219,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,1,5.854839160969604,12.741303823940463,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,1,5.87657177690487,12.762294188235794,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.2,1,5.859184321948264,12.745427847592214,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,1,93.50340580183239,12.736541464567777,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,1,93.54432387545835,12.770495445355818,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.2,1,93.51158685179762,12.743257508506463,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.2,1,0.6417550371980091,0.06909494376127577,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.2,1,0.5791043476367753,0.0677776583979307,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.2,1,0.6292288262541204,0.06656745957936781,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,99.42360997068909,0.07576574368659553,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,99.34905011791939,0.06449911615347861,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,0,99.38631690025676,0.0683184548401706,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.5763900293109196,0.07576574368659414,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.6509498820806029,0.06449911615347959,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,0,0.6136830997432468,0.06831845484016977,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,1,2.7565451930589355,8.758119752201031,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,1,2.7318511666996117,8.707299469914348,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.5,1,2.744193826605454,8.732697590374045,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,1,96.67278762273014,8.768580877679007,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,1,96.62266911829609,8.719616729162754,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.5,1,96.64771953519522,8.744073184755825,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.5,1,0.5706671842109192,0.07309050694433196,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.5,1,0.6454797150042954,0.06096405044619316,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.5,1,0.6080866381993323,0.06516030250146115,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.40229316637664,0.060862856821241464,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.23248167363705,0.08256686778578166,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,0,99.36828385750414,0.06391800179294153,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.5977068336233615,0.060862856821241235,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.7675183263629505,0.082566867785782,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,0,0.6317161424958602,0.06391800179294158,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,1.6854290783946904,3.0183815006576555,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,1.69742018213036,3.010814451114748,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.8,1,1.68783061873857,3.016741799963776,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,97.71888573201397,3.053959415697054,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,97.53723488482568,3.052841835247012,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.8,1,97.682505274665,3.0535939289860687,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.5956851895913324,0.05883895156161934,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.7653449330439616,0.08089568584359208,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.8,1,0.6296641065964248,0.06197199939665891,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,0,0.0,0.0,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.37607090548887,0.06979761751919372,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,96.12794612794613,0.2678866598686269,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,0,99.3424779514961,0.07108514102062924,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.6239290945111204,0.06979761751919317,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,0,3.8720538720538724,0.2678866598686261,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,0,0.6575220485039104,0.07108514102062932,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,2.046148133207919,5.021206358997562,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,1.9901394901394902,4.842442827614475,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,ATTACKER_SUCCESS,0.99,1,2.0455688772067937,5.019352209663325,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,97.33394406755274,5.0308176583099105,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,94.15584415584415,4.829719523281939,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,VICTIM_SUCCESS,0.99,1,97.30107532899422,5.028675368720946,
AccidentalRouteLeak,ROVFull,BGP,ROVFull,DATA,all_wout_ixps,DISCONNECTED,0.99,1,0.6199077992393469,0.06783062444260056,
AccidentalRouteLeak,ROVFull,BGP,BGP,DATA,all_wout_ixps,DISCONNECTED,0.99,1,3.854016354016354,0.2683245026994004,
AccidentalRouteLeak,ROVFull,BGP,Policy,DATA,all_wout_ixps,DISCONNECTED,0.99,1,0.6533557937989962,0.06910758558761625,
